Screen Name,User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Phone Type,Hashtags
HannaRaptor,b'\xed\x95\x9c\xeb\x82\x98\xeb\x9e\xa9\xed\x84\xb0 \xe2\x98\xa0\xf0\x9d\x95\xb3\xf0\x9d\x96\x86\xf0\x9d\x96\x93\xf0\x9d\x96\x93\xf0\x9d\x96\x86\xf0\x9d\x95\xbd\xf0\x9d\x96\x86\xf0\x9d\x96\x95\xf0\x9d\x96\x99\xf0\x9d\x96\x94\xf0\x9d\x96\x97\xe2\x98\xa0',8/16/2019 12:14,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'- S.KOREA \xed\x97\xac\xec\xa1\xb0\xec\x84\xa0 \xed\x98\xb8\xea\xb5\xac\xec\x99\x80\xed\x8a\xb8',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
ServerlessFan,b'Serverless Fan',8/16/2019 12:10,"b""RT @machine_ml: RT @jogoinchato: RT @gp_pulipaka: A Programmer's Introduction to #Mathematics. #BigData #Analytics #MachineLearning #DataSc\xe2\x80\xa6""",b'Sri Lanka',3,b'Serverless Tweet/Retweet Bot', Mathematics BigData Analytics MachineLearning
machine_ml,b'Machine Learning',8/16/2019 12:10,"b""RT @jogoinchato: RT @gp_pulipaka: A Programmer's Introduction to #Mathematics. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScien\xe2\x80\xa6 https://t.co/GApZzfwR1h""",b'',3,b'IFTTT', Mathematics BigData Analytics MachineLearning DataScience AI IoT IIoT PyTorch Python RStats TensorFlow Java JavaScript ReactJS GoLang CloudComputing Serverless DataScien
mgandari6,b'Maria Gandarilla Ocampo',8/16/2019 12:10,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'St Louis, MO'",44,b'Twitter for iPhone', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
mgandari6,b'Maria Gandarilla Ocampo',8/16/2019 12:10,b'RT @gp_pulipaka: Statistics Cheat Sheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'St Louis, MO'",24,b'Twitter for iPhone', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
jogoinchato,b'Jogo InChat(o)',8/16/2019 12:09,b'RT @gp_pulipaka: Statistics and Probability. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #Ten\xe2\x80\xa6',"b'Rio de Janeiro, Brasil'",14,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
jogoinchato,b'Jogo InChat(o)',8/16/2019 12:09,"b""RT @gp_pulipaka: A Programmer's Introduction to #Mathematics. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Py\xe2\x80\xa6""","b'Rio de Janeiro, Brasil'",40,b'Twitter Web App', Mathematics BigData Analytics MachineLearning DataScience AI IoT IIoT PyTorch
jogoinchato,b'Jogo InChat(o)',8/16/2019 12:08,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Rio de Janeiro, Brasil'",55,b'Twitter Web App', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
jogoinchato,b'Jogo InChat(o)',8/16/2019 12:08,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'Rio de Janeiro, Brasil'",44,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
kcet72,b'KAD\xc4\xb0R \xc3\x87ET\xc4\xb0N\xc3\x96RGE',8/16/2019 11:51,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'',52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
almu_hs,b'Almudena Garc\xc3\xada',8/16/2019 11:29,b'RT @KirkDBorne: 140 #MachineLearning Formulas for #DataScientists (in a free downloadable 17-page PDF): https://t.co/HDXkExgl2P\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n#BigDa\xe2\x80\xa6',b'',42,b'Piepmatz', MachineLearning DataScientists
juantomas,b'juantomas',8/16/2019 11:28,b'RT @KirkDBorne: 140 #MachineLearning Formulas for #DataScientists (in a free downloadable 17-page PDF): https://t.co/HDXkExgl2P\n\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\xe2\x80\x94\n#BigDa\xe2\x80\xa6',"b'Madrid, Comunidad de Madrid'",42,b'Twitter for Android', MachineLearning DataScientists
edrc30,b'Elthon Rivas',8/16/2019 11:27,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'Cuna del F\xc3\xbatbol Venezolano',52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
flowdavis_,b'Flow Davis',8/16/2019 11:15,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',b'\xe2\x9c\x88 FL',44,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
edrc30,b'Elthon Rivas',8/16/2019 11:11,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'Cuna del F\xc3\xbatbol Venezolano',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
edrc30,b'Elthon Rivas',8/16/2019 11:10,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',b'Cuna del F\xc3\xbatbol Venezolano',44,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
ranrib,b'Ran Ribenzaft',8/16/2019 10:55,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Tel Aviv, Israel'",55,b'retweet-fav-bot', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
ene3112,b'Ene',8/16/2019 10:49,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'',52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
AzurFlorian,b'FAzur',8/16/2019 10:43,b'RT @KirkDBorne: Intuitively Understanding Convolutions for #DeepLearning \xe2\x80\x94 explore the strong visual hierarchies that makes them work: http\xe2\x80\xa6',"b'Marseille, France'",23,b'Twitter for Android', DeepLearning
ErkverWuzHur,b'Eric Vere',8/16/2019 10:43,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Arlington, TX'",55,b'Show Finder', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
mstellaluna,b'Mary Mule \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 \xf0\x9f\x87\xae\xf0\x9f\x87\xb9',8/16/2019 10:42,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Montr\xc3\xa9al, Qu\xc3\xa9bec'",55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
Balaza7,b'Nkanyiso Khubone',8/16/2019 10:01,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'Durban, South Africa'",44,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
RezaBahmani90,b'Reza Bahmani',8/16/2019 9:41,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'Islamic Republic of Iran',52,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
theketan2,b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb Ketan Ramteke \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb',8/16/2019 9:14,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',"b'Pune, India'",52,b'RetweetBotK2', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
maestrejoseg,b'Gregorius',8/16/2019 9:12,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',"b'San Antonio De Los Altos, Vene'",52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
TheCuriousLuke,b'Curious Luke',8/16/2019 9:06,"b'RT @KirkDBorne: [New FREE 300-page Book] =&gt; #Statistics \xe2\x80\x94 New Foundations, Toolbox, and #MachineLearning Recipes: https://t.co/J0kAC7AWJ1\xe2\x80\xa6'",b'Switzerland',13,b'RTML', Statistics MachineLearning
ELCavalos,b'Bebert EL Cavalos',8/16/2019 9:05,"b'RT @KirkDBorne: [New FREE 300-page Book] =&gt; #Statistics \xe2\x80\x94 New Foundations, Toolbox, and #MachineLearning Recipes: https://t.co/J0kAC7AWJ1\xe2\x80\xa6'",b'',13,b'Twitter Web App', Statistics MachineLearning
udayadampage,b'udaya dampage',8/16/2019 8:57,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
jason_abdi,b'Jason Abdi',8/16/2019 8:20,b'RT @gp_pulipaka: Statistics Cheat Sheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'Calgary, Alberta'",24,b'T7 App', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
jason_abdi,b'Jason Abdi',8/16/2019 8:10,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Calgary, Alberta'",55,b'T7 App', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
udayadampage,b'udaya dampage',8/16/2019 8:08,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'',52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
theketan2,b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb Ketan Ramteke \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb',8/16/2019 7:59,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Pune, India'",55,b'RetweetBotK2', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
Yuttaphong15,b'\xe0\xb8\x99\xe0\xb8\xb1\xe0\xb8\x81\xe0\xb9\x80\xe0\xb8\xa5\xe0\xb9\x88\xe0\xb8\xb2\xe0\xb9\x80\xe0\xb8\xa3\xe0\xb8\xb7\xe0\xb9\x88\xe0\xb8\xad\xe0\xb8\x87',8/16/2019 7:53,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'\xe0\xb8\x81\xe0\xb8\x97\xe0\xb8\xa1',52,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
rialvaca,b'Richard V\xc3\xa1squez /Ph.D.',8/16/2019 7:49,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'America',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
_OliviaBot,b'Olivia',8/16/2019 7:41,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',b'India',44,b'RT #MachineLearning', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
theketan2,b'\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb Ketan Ramteke \xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x92\xbb',8/16/2019 7:41,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'Pune, India'",44,b'RetweetBotK2', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
tw_mahesh,b'Mahesh',8/16/2019 7:13,b'RT @gp_pulipaka: Probability Cheatsheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'Hyderabad, India'",44,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
frontendtweets,b'Front End Tweets',8/16/2019 7:11,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'Front End Tweets Retweeter', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
fullNam35087976,b'akasatanahama.com',8/16/2019 7:00,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'Chiyoda-ku, Tokyo'",55,b'akasatanahama_bot', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
zixiciv,b'Eric Huang',8/16/2019 6:58,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'Los Angeles',55,b'sbot-zixiciv', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
cuni0716,b'Ramon Llompart',8/16/2019 6:55,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'ramoncuni-bot', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
botgopher,b'\xe2\x9c\xa8gopherbot\xe2\x9c\xa8',8/16/2019 6:52,b'RT @gp_pulipaka: Statistics Cheat Sheet. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorF\xe2\x80\xa6',"b'San Francisco, CA'",24,b'Go RT Bot', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats
botgopher,b'\xe2\x9c\xa8gopherbot\xe2\x9c\xa8',8/16/2019 6:52,"b""RT @gp_pulipaka: A Programmer's Introduction to #Mathematics. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Py\xe2\x80\xa6""","b'San Francisco, CA'",40,b'Go RT Bot', Mathematics BigData Analytics MachineLearning DataScience AI IoT IIoT PyTorch
botgopher,b'\xe2\x9c\xa8gopherbot\xe2\x9c\xa8',8/16/2019 6:51,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',"b'San Francisco, CA'",52,b'Go RT Bot', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
botgopher,b'\xe2\x9c\xa8gopherbot\xe2\x9c\xa8',8/16/2019 6:51,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',"b'San Francisco, CA'",55,b'Go RT Bot', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
zach_wambugu,b'Zach P. Wambugu',8/16/2019 6:50,b'RT @KirkDBorne: Intuitively Understanding Convolutions for #DeepLearning \xe2\x80\x94 explore the strong visual hierarchies that makes them work: http\xe2\x80\xa6',b'Nairobi ',23,b'Twitter for iPhone', DeepLearning
FascoPamba,b'Pamba Shatson Fasco',8/16/2019 6:42,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
christianblab,b'Christian Blab',8/16/2019 6:39,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'Starnberg',52,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
christianblab,b'Christian Blab',8/16/2019 6:39,b'RT @gp_pulipaka: 10 Examples of Linear Algebra in Machine Learning. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTor\xe2\x80\xa6',b'Starnberg',14,b'Twitter Web App', BigData Analytics MachineLearning DataScience AI IoT IIoT
christianblab,b'Christian Blab',8/16/2019 6:38,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'Starnberg',55,b'Twitter Web App', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
GentooBot,b'GentooBot',8/16/2019 6:34,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',b'The Cloud',33,b'NMC bot', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
ericksonodiaga,b'Erickson Odiaga The developer',8/16/2019 6:33,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',"b'Nairobi, Kenya'",33,b'Twitter Web App', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
HaekalMF,b'Haekal',8/16/2019 6:32,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',"b'Vladivostok, Cileunyi'",33,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
TobyMac_,b'Tobechukwu',8/16/2019 6:31,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',b'Nigeria',33,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
ImNickHuber,b'Nicholas Huber',8/16/2019 6:28,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',b'Florida',33,b'Enflux_bot', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
electivenow,b'electivenow@gmail.com',8/16/2019 6:28,b'RT @gp_pulipaka: Basics of Algebra. #BigData #Analytics #DataScience #AI #MachineLearning #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #\xe2\x80\xa6',b'india',33,b'Twitter for Android', BigData Analytics DataScience AI MachineLearning IoT IIoT PyTorch Python RStats TensorFlow
electivenow,b'electivenow@gmail.com',8/16/2019 6:24,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'india',55,b'Twitter for Android', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
electivenow,b'electivenow@gmail.com',8/16/2019 6:22,"b""RT @gp_pulipaka: A Programmer's Introduction to #Mathematics. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTorch #Py\xe2\x80\xa6""",b'india',40,b'Twitter for Android', Mathematics BigData Analytics MachineLearning DataScience AI IoT IIoT PyTorch
fabiodisconzi,b'fabio disconzi',8/16/2019 6:19,b'RT @KirkDBorne: Intuitively Understanding Convolutions for #DeepLearning \xe2\x80\x94 explore the strong visual hierarchies that makes them work: http\xe2\x80\xa6',b'Italy (Veneto - Vicenza)',23,b'Twitter for iPhone', DeepLearning
ShyBOT7,b'Shy BOT',8/16/2019 6:18,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'AI News BOT', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
ShyBOT7,b'Shy BOT',8/16/2019 6:18,b'RT @gp_pulipaka: Math for Data Science. #BigData #Analytics #DataScience #AI #MachineLearning #Keras #IoT #IIoT #PyTorch #Python #RStats #T\xe2\x80\xa6',b'',52,b'AI News BOT', BigData Analytics DataScience AI MachineLearning Keras IoT IIoT PyTorch Python RStats
Max_Lyashko,b'Maxim Lyashko',8/16/2019 6:15,b'RT @gp_pulipaka: A 35 Page Preview of Math for #MachineLearning: Open Doors to #DataScience and #AI. #BigData #Analytics #IoT #IIoT #Python\xe2\x80\xa6',b'',55,b'Maxim Lyashko', MachineLearning DataScience AI BigData Analytics IoT IIoT Python
Max_Lyashko,b'Maxim Lyashko',8/16/2019 6:15,b'RT @gp_pulipaka: 10 Examples of Linear Algebra in Machine Learning. #BigData #Analytics #MachineLearning #DataScience #AI #IoT #IIoT #PyTor\xe2\x80\xa6',b'',14,b'Maxim Lyashko', BigData Analytics MachineLearning DataScience AI IoT IIoT
