User Name,Tweet Created At,Tweet Text,User Location,Retweet Count
User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
Sai Krishna,2019-07-22 20:04:47, didn't ask trump to mediate the issue with pakistan because he knows how to solve it bilaterally and the major issue is regarding non-state activities. (2/2) trump modi,India,0,0.0625,0.5
Sai Krishna,2019-07-22 20:04:19,no wonder why many americans want trump out of the oval office in 2020. this potus is epitome of making blunders! (1/n) trump modi,India,0,0.625,0.5
LubNaa,2019-07-22 20:04:18,"in this instance modi is the liar not trump. modi asking trump to intervene on kashmir issue amounts to a stunning &amp; embarrassing request, which is likely why india’s government was so quick to outright reject the president's claim. kashmir pakistan khanmeetstrump",Muzaffarabad - London,6,0.27777777777777773,0.8333333333333334
রূপা চৌধুরী,2019-07-22 20:03:47,do you really think modi asked trump to mediate the kashmir crisis? khanmeetstrump,"London, UK",1,0.2,0.2
Ali Saif Khan,2019-07-22 20:03:10,"trump said that modi asked, while india is keep denying it. why? india is running 🏃 again from this serious issue. pmikinusa 🇵🇰❤️🇺🇸 nextoutsidewhitehouse imrankhanourpride uspakistan","Lahore, Pakistan",0,-0.3333333333333333,0.6666666666666666
Sara Illahi Panhwer,2019-07-22 20:01:37,"okay, now this is tough. i'm not sure who to believe. is modi lying about delhi seeking intercession from washington on the k-issue or is trump blabbering about modi's request to mediate kashmir dispute? 😂khanmeetstrump modi imrankhanvisitsus","United states, Pakistan",0,-0.0462962962962963,0.7407407407407408
Viral Infact,2019-07-22 20:00:55,panic in india already 😁🤣 khanmeetstrump imrankhanvisitsus imrankhanourpride modi ,Pakistan,2,0.0,0.0
Hasnain Baloch,2019-07-22 20:00:49, another surprise by pakistan on india. modi staysurprised realsurgicalstrike ,"Balochistan, Pakistan",4,0.0,0.0
Aparajita Burjwal,2019-07-22 20:00:02,an idiot making comments about another idiot modi trump,New Delhi,0,-0.8,0.8
🤘AB🤘,2019-07-22 19:59:54," and modi is ur father, will f**k your agenda badly, wait n watch",Your TL,0,-0.6999999999999998,0.6666666666666666
Abhishek Patil,2019-07-22 19:54:52,trump has trapped modi very badly! either modi has to confess that he invited us to intervene in kashmir dispute or he has to consider trump a liar! both ways are very drastic for modi. win win situation for pak khanmeetstrump here's what mea had to say! ,"Chico, CA",2,0.16,0.39333333333333337
Rao Tahir Shahzad,2019-07-22 19:53:29,pm modi might want to learn a thing or two about powerful &amp; graceful body language from the pakistani pm. khanmeetstrump presidenttrump modi pakistan imrankhan kashmir ,"ملتان, پاکستان",0,0.3,1.0
The Royal Guy,2019-07-22 19:51:45,difference between imrankhan and modi khanmeetstrump nextoutsidewhitehouse ,Pakistan,0,0.0,0.0
Ashar Syed,2019-07-22 19:49:20,modi asked president trump to resolve kashmir issue. trump said in a statement to press while meeting with prime minister imran khan. khanmeetstrump pakistan ,New York | Karachi | Islamabad,1,0.0,0.0
Nishu 🇮🇳,2019-07-22 19:47:53,"simple explanation: "" trump is a lier !! usa kashmir india modi imrankhan pakistan pkmkb ","Pochinki, Erangel",0,0.0,0.35714285714285715
The BRICS Post (TBP),2019-07-22 19:47:47,india wants to be the 4th nation to land on the moon moonmission2 | modi,"London, United Kingdom",3,0.2,0.1
Geo English,2019-07-22 19:47:15,india says modi made 'no such request' to trump to mediate kashmir issue read more: geonews,"Karachi, Pakistan",4,0.25,0.5
🇮🇳 SKumarS 🇨🇦🍁,2019-07-22 19:47:11," from what we have seen of trump, don't think modi would have asked him to intervene in kashmir","Toronto, Ontario",0,0.0,0.0
Ville Kostian,2019-07-22 19:44:35,india denies trump's claim modi asked him to mediate on kashmir ,"Helsinki, Finland",0,0.0,0.0
Dhananjay,2019-07-22 19:43:57,keep calm and support modi ji on whatever he has said or asked or requested to trump ji two weeks ago . kashmir modijikomatsikhao modi trumponkashmir trump,Nagpur-Pune,0,0.30000000000000004,0.75
Ayesha Alvi,2019-07-22 19:43:55, trump did realsurgicalstricke on modi,Islamabad,0,0.0,0.0
Bran,2019-07-22 19:42:13, is ultra-capable of resolving issues. he's not modi will never ask ' ' to be a mediator.😅 not a single mention on the briefing statement release. ,"Mumbai, India",0,0.03571428571428571,0.21428571428571427
TheNewsHOOK,2019-07-22 19:41:44,i will continue to work hard and bring more medals for india: hima das promises pm modi news sports thepoznanathleticsgrandprix narendramodi tendulkar india sachintendulkar czechrepublic poland modi himadas ,NY,0,0.10416666666666666,0.5208333333333333
Sanjeeb Kumar,2019-07-22 19:40:20,"trump says modi also asked him to help with ""disputed kashmir"" region. ",New Delhi,0,0.0,0.0
Bhartendu Sharma,2019-07-22 19:37:23,"now i don't know who is lying.. or mea, indian govt., trump modi","New Delhi, India",0,0.0,0.0
M Shahbaz Aziz,2019-07-22 19:36:39,india and modi learn how to deal with trump by pakistani pm. ,"Lahore, Pakistan",1,0.0,0.0
Amer Malik,2019-07-22 19:36:14," i don't think modi will do it himself, but one thing's for sure, india won't accept us mediation on kashmir.",Pakistan,0,0.5,0.8888888888888888
Gautam Modi,2019-07-22 19:36:02,india wins chandrayaan2 moonmission2 modi nehruonthemoon modibrigade isro isromissions isromission ,nan,0,0.3,0.2
Jayant Singh,2019-07-22 19:34:55,what's this again from ? it's just illogical that our honourable pm said this. i've full faith on and the indian government i fully support 's statement trump imrankhanvisitsus modi,"Kannauj, UP",0,0.35,0.55
Subham Soni,2019-07-22 19:33:00, please watch this video and subscribe my channel ..give me one chance thank you youtube friends friendships kabirsingh msdhoni tseries chandrayaan2 modi,nan,0,0.0,0.0
Usman Anis Khan,2019-07-22 19:32:33,"if you really want to know how successful is pm ik's visit to the us just see trendingnow across the border in india, they just don't know how to react on donaldtrump kashmir remarks.. they are in a state of frenzy and denial which is hilarious 😁 modi khanmeetstrump potus ",Rawalpindi,0,0.48333333333333334,0.7166666666666667
Amer Malik,2019-07-22 19:31:57,fixed both modi &amp; ns for you - how's that!👋👏🤝 ,Pakistan,0,0.1,0.2
Nitin Navale,2019-07-22 19:31:36,we indians should stop giving so much attention to small issues like imrankhanvisitsus ... we have a moon to conquer. 😎🌛 chandrayaan2 indiamoonmission isro modi,mumbai,1,-0.024999999999999994,0.30000000000000004
HaRo0n kHaN,2019-07-22 19:30:40, khantomeettrump trap modi in cage 😂,"Islamabad, Pakistan",0,0.0,0.0
Anis Chandio,2019-07-22 19:29:27,love the way indian media is losing their mind. one side is calling out modi and the other one is calling out donaldtrump a liar khanmeetstrump imrankhanvisitsus kashmir freekashmir ,"Karachi, Pakistan",0,0.1875,0.4875
Zinda hu Indian hu,2019-07-22 19:29:16," how can u compare the great gandhi's.....like rajeevgandhi , bapu with such kind of well known modi .....i think it will be a big mistake if anyone try to compare.... and this is isro who launch chandrayaan2 ......not modi .....mind it everyone ","Karimganj, Assam, India ",0,0.35,0.5625
iRFAN~,2019-07-22 19:28:16,who is lying?? trump or modi ?? ,Loveland,0,0.0,0.0
Gautam Modi,2019-07-22 19:27:12,so it's pm modi trending after khan-trump meet ! modihaitomumkinhai modijikomatsikhao indiamoonmission indiavspakistan india modi modisarkar2 modigovt modiatmadison ,nan,0,0.0,0.0
PaiseKoKaamPeLagao,2019-07-22 19:26:42,"yup, we need the third umpire now... hope he will take some fair decision for both countries... indvspak kashmir trump modi imran paisekokaampelagao ","New Delhi, India",0,0.35,0.45
"BALOCH, Jamal Nasir",2019-07-22 19:26:20,. said asked him to mediate in kashmir. if true then it is a foreign policy disaster by india. if trump is lying then modi should deny it with a formal statement. balochistan pakistan india ,"London, England",6,0.11249999999999999,0.3875
Haya H. Rizvi,2019-07-22 19:26:18,"india just called trump a liar saying modi never asked for any arbitration on kashmir. kashmir will now be recognized as a global, pertinent, game changing human rights issue. no amount of backtracking by indian press will take that away.",nan,2,-0.13333333333333333,0.16666666666666666
The Vampiress,2019-07-22 19:24:26, modi k indians already jallay paray hain.. 😂 😂,Pakistan ,0,0.0,0.0
Memeee_007,2019-07-22 19:24:10,"trump is trending in india , means see us , how much we care about donald trump , and u helping pakistan . . modi imrankhan imrankhanourpride imrankhanvisitsus donaldtrump chandrayaan2 kashmir","Delhi , india",0,0.2,0.2
Chandan Nagaraja,2019-07-22 19:24:05,"dear our beloved so called inherited leader, first you and your government prove the karnatakatrustvote. later, we shall worry about modi is lying or not?? you people are insulting kannadigas on the national &amp; global level. ","Bengaluru, India",2,-0.010000000000000009,0.4666666666666666
TrendTalker,2019-07-22 19:23:50,rtiamendment by govt is complete incorrect. tell me one reason why it was required you can't be boss of someone and then say that they have been given independence. sc should take suo motto cognizance of the same rtiact rtiamendmentbill modi,nan,0,0.05,0.2625
Sunil kumar,2019-07-22 19:22:14,"mea rejects us president trump’s claim that pm modi asked trump to mediate on kashmir, says “no such request has been made."" ",Chennai,0,0.0,0.5
Junaid Jahangir,2019-07-22 19:21:58,"modi asked me to mediate for kashmir"" trump disclosed in a media briefing with pmik in the whitehouse","Toronto, Ontario",0,0.0,0.0
Saurabh Taak,2019-07-22 19:21:28,we have to give all the credit to nehru for chandrayaan2 coz modi gave us a stupid statue nd that too of 3000 cr. nehruonthemoon modi,nan,0,-0.7999999999999999,1.0
Asma Chaudhry,2019-07-22 19:19:04, didn't stun india...#modi did once he asked the us to be mediate /arbitrate and when asked where...modi jee said kashmir ,"Islamabad, Pakistan",1,0.0,0.0
kp,2019-07-22 19:18:02,"and then the chicken and the egg came to me and adked if i can mediate.. and i said, why not trump modi imrankhanvisitsus","Mumbai, India",0,-0.6,0.95
Saurabh Taak,2019-07-22 19:17:26,worried if chandrayaan2 rocket hide behind the clouds and lose the signal.... modi ,nan,0,-0.4,0.7
Muhammad Umair Rana,2019-07-22 19:15:59,who would have thought that pmik visit to us would be a nightmare for modi,Pakistan,0,0.0,0.0
🌻🌞🌻🌞🌻,2019-07-22 19:14:53,online link to this piece on the modi regime: ,nan,0,0.0,0.0
Abdu Rehman,2019-07-22 19:14:51,trump’s statement on modi’s request to mediate has put modi in a difficult position. while the indian media is busy accusing trump of a lie we would wait for trump’s reaction on the matter. khanmeetstrump,KPK-PAK/UAE,0,-0.2,0.65
Ranjit,2019-07-22 19:14:42,modi is not like your pet manmohan singh. ,nan,0,0.0,0.0
🌻🌞🌻🌞🌻,2019-07-22 19:14:28, online link to this powerful piece on modi regime: ,nan,1,0.3,1.0
TARIQ BUTT,2019-07-22 19:14:22,"the biggest scoop of imrankhanvisitsus so far is to get trump to offer mediation on kashmir on modi request,,the biggest embarrasment for india till today, now hindutva brigade time 2 scream.. ",Hampshire-UK,0,0.1,1.0
Arslan Fida,2019-07-22 19:13:47,fluster indian modi media 🤣🤣🤣 ,"Dublin City, Ireland",0,0.0,0.0
I'm deepu,2019-07-22 19:13:19," chandrababu was neutral , he never appeased muslims. don't know why did you bring cbn in here but no modi",hyderabad,0,0.0,0.0
Assia Afzal,2019-07-22 19:11:44," nice to see in a country, where one-third of the worlds poor live, still support their prime minister modi to travel via private jet and his sucking on trumps balls!!",nan,0,0.08409090909090908,0.61875
Zunaira Azhar (Official),2019-07-22 19:10:15,😂👏👍modi modified by ik and trump ,nan,1,0.0,0.0
DEBDEEP MUKHERJEE,2019-07-22 19:07:22,modi must have asked trump to mediate in balochistan and not kashmir. let imran khan cry and beg in washington. it will be business as usual for india. kashmir trump modi ,"New Delhi, India",0,-0.25,0.25
INDIAN 🇮🇳,2019-07-22 19:05:54, i think us president wants to break his legs himself 😅...he should think 100 times before saying lie about modi,India,0,0.2,0.1
Manish Singh,2019-07-22 19:03:44,r u serious..yar ab trades he sub kuchh hai. we are 6 longest economic in world. be strong..don't need any one modi ,"Noisy-le-Grand, France",0,0.2,0.2
Naveenan JR,2019-07-22 19:01:53,now it's clear who has gone first to big daddy for help solving kashmir.. where is all modi ki sena bragging gone?,"Tiruppur, India",0,0.11666666666666668,0.2722222222222222
🇮🇳 Siddharth Negi 🇮🇳,2019-07-22 19:01:48,this is why modi is great. ,"Uttarakhand,Mussoorie",0,0.8,0.75
Rashid,2019-07-22 19:01:28,modi after ik meeting with trump khanmeetstrump imrankhan imrankhanvisitsus modi kashmir imrankhanprimeminister ,United Arab Emirates,1,0.0,0.0
manish,2019-07-22 19:01:19,what will happen in private meeting ? khanmeetstrump indiaonthemoon modi isro isromissions bjpmembership indiaonthemoon imrankhanvisitsus imrankhan budget2019 chandrayan2 chandrayaan2themoon isro pakistancricket indvwi azamkhan amitshah bahubali bandra,nan,0,0.0,0.375
I'm deepu,2019-07-22 18:59:15,"just now update received , it is bought by modi to build a gift city to actually accommodate his favourite minorities ",hyderabad,0,0.0,0.1
JAGDEV S THAKUR,2019-07-22 18:58:54, trump sir v respect u n unitedstates bt dnt lie that our pm modi ji has evr beg 4 kashmir in frnt of u kashmir is heart of india n tel pak pm imran tht he wil nvr get that heart v hate pak ,"Navi Mumbai, India",0,-0.8,0.9
Anand,2019-07-22 18:58:49, you fool don't you know how much trump remember and how gud geography trump have don't you know modi he can manage anything does not need any help or i don't believe he can say to trump for such thing,"New Delhi, India",0,0.1,0.35
Rashid,2019-07-22 18:58:14,modi after ik meeting with trump khanmeetstrump imrankhan imrankhanvisitsus modi kashmir imrankhanprimeministe ,United Arab Emirates,0,0.0,0.0
Rashid,2019-07-22 18:57:51,modi after ik meeting with trump khanmeetstrump imrankhan imrankhanvisitsus modi kashmir imrankhanprimeministe ,United Arab Emirates,0,0.0,0.0
Faraz Ahmed Jan,2019-07-22 18:57:33, trump has done a surgicalstrike on india and that too by quoting modi 😍😂,nan,0,0.0,0.0
Rashid,2019-07-22 18:57:30,modi after ik meeting with trump khanmeetstrump imrankhan imrankhanvisitsus modi kashmir imrankhanprimeministe ,United Arab Emirates,0,0.0,0.0
