User Name,Tweet Created At,Tweet Text,User Location,Retweet Count,Polarity,Subjectivity
Pavan Kumar Jakkoju,7/23/2019 18:42,congratulations to team for the successful launch of india’s second moon mission chandrayaan2 jail hind,"Hyderabad, India",0,0.21666666666666667,0.31666666666666665
Debjani Bhattacharyya,7/23/2019 18:41,"btw, radical islamists of india have been saddened by the launch of chandrayaan2. to camouflage that feeling, they're hailing nehru for the achievement. they're perhaps trying to reduce their pain due to india's success by undermining poor people!","Kolkata, India",0,-0.10833333333333334,0.325
Shivam anand,7/23/2019 18:38,congratulations to scientists for successfully launched chandrayaan2 ....the government of the day particularly the pm under whose leadership india achieved this milestone also deserves congratulations and credit of success....proud to be an indian jai hind 😍😍😍😍 ,nan,0,0.4583333333333333,0.6416666666666666
Lights of Asia,7/23/2019 18:38," beggar muslim country - that is pakistan- kicked on the butt by every other country of the world for their lies, murders, dishonesty and killing of innocent people chandrayaan2 chandrayaan2themoon",nan,0,0.1875,0.5375
Karthikeyan S D,7/23/2019 18:36,bakths giving credits for the chandrayaan launch to modiji. isro: am i a joke to you? chandrayaan2 isro modiji,"Mumbai, India",0,0.0,0.0
Anil Khara,7/23/2019 18:35,some countries have moon on their flags 🇵🇰🇹🇷🇹🇳🇱🇾🇦🇿🇩🇿🇲🇾🇲🇻🇲🇷 while some countries having their flags on moon 🇺🇸 🇷🇺 🇮🇳 🇨🇳 chandrayaan2 *congratulations india* ,"Phalodi, India",0,0.0,0.0
J R,7/23/2019 18:35,bsdk humne shuttle mein kapil sibal aur digvijay singh ko bhej rakha hai. delay was on account of diggy getting all paranoid about kapil's crossdressing skills. chandrayaan2 artemis ,nan,0,0.0,0.0
Ali Imran,7/23/2019 18:34,next stop moon😎 chandrayaan2 ,"Punjab, Pakistan",0,0.0,0.0
Suyash Saxena,7/23/2019 18:34,"a solitary moon. it has meant so much to so many for so long. how will a meagre rocket ever discover the elusive meanings of a moon? we need art and poetry, not scientific naivety to know what moon means to the world's loneliness. chandrayaan2 apollo11at50 ","New Delhi, India",0,0.225,0.45
Ali Imran,7/23/2019 18:33,congratulations pm for successful launch of chandaryan-2. may allah bless you with success. chandrayaan2 ,"Punjab, Pakistan",1,0.525,0.475
Kapil Dev,7/23/2019 18:33,chandrayaan2 trajectory🇮🇳🚀 ,"Jaipur, India",0,0.0,0.0
BhavinSagar,7/23/2019 18:33,chandrayaan2 trajectory explained beautifully ,Derdi (Kumbhaji),0,0.85,1.0
News Nation,7/23/2019 18:31,"unlike other moon missions of the the chandrayaan2 weighing 3.8 tonnes is extremely cost-effective, with a total estimated cost of rs 978 crore reports ","Noida, India",2,-0.08333333333333333,0.7083333333333334
Abhigyan Dey (Joy),7/23/2019 18:31,some countries have moon on their flags 🇵🇰🇹🇷🇹🇳🇱🇾🇦🇿🇩🇿🇲🇾🇲🇻🇲🇷 while some countries are having their flags on moon 🇺🇸 🇷🇺 🇮🇳 🇨🇳 chandrayaan2 source: trending msg,Kolkata,0,0.0,0.0
Jitendra Tawde,7/23/2019 18:31, feeling jealous that we made under $200 million hahaha that was tight slap to people like you who underestimate us isro chandrayaan2 india,nan,0,0.010714285714285718,0.34285714285714286
Namya Trivedi,7/23/2019 18:30,"sir i'm equally proud of chandrayaan2 launching but all i want to say is instead of spending 978cr here why not the government is contributing towards these poor cities of rajasthan and many cities where people die of thirst, i'm sure you will do something of this. ",nan,0,0.35,0.7472222222222222
Shiv Kyasapura,7/23/2019 18:27,"guys who didn't chant 'bolo bharat mata ki jai',burst crackers, distribute sweets 2 public across districts of karnataka post d successful launch of chandrayaan2 r now busy doing all these after punyatma rahulgandhi blessed hdkumaraswamy 's congress + jds govt. lost vote!😂",Bengaluru,0,0.2833333333333333,0.4388888888888889
ABHISHEK TYAGI 🇮🇳,7/23/2019 18:26,"first video of earth rotating, clicked by chandrayaan2 's new hd satellite.. dont miss this eye- catching visual👆 ",India,0,0.3287878787878788,0.5626262626262627
shubham shrivastava,7/23/2019 18:26,murugan ashwin is batting at no. 4 in tnpl 🙄. i can only imagine what is the quality of batting down the order in their team. i mean are they able to hold the bat or not. btw r ashwin is batting at 3 🤔 tnpl2019 chandrayaan2,"kolkata, India",0,0.00798611111111111,0.6503472222222222
PomeranianSmack,7/23/2019 18:25,"squirrel dust. canyouuseitinasentence “let thy bigoted squirrel dust hask away the gnoaring flip cup, deech humor!” roticherror chandrayaan2 canicule2019 cfcinjapan haskell erlang",nan,0,0.0,0.0
BIG MJ NILANJAN,7/23/2019 18:25,the first man to touch moon... so neil(not armstrong) at the backseat... chandrayaan2 tintin ,Kolkata,1,0.25,0.3333333333333333
Aakash Bagga,7/23/2019 18:24,chandrayaan2 while approaching moon... ,Nowhere,0,0.0,0.0
Some Person,7/23/2019 18:22,"chidiya ud new rule. ""shiva doing cosmic dance"" ud - needs to be in ud category. chandrayaan2",nan,0,0.13636363636363635,0.45454545454545453
ಮಹೇಶ್  ( Mahesh),7/23/2019 18:22,"yes hindiimposition on chandrayaan2 and all satellites, missiles,ships,trains etc. is objectionable..use of only hindi on goi services shd be banned..",nan,0,0.0,1.0
PotliBaba,7/23/2019 18:22,begging should not be considered as a sacred ritual. no vedics approve of such garbage. that lead to the garbage called abhrahamic bhikharis. was your phone locked when launched chandrayaan2 ? ,nan,0,0.0,0.5
ಮಹೇಶ್  ( Mahesh),7/23/2019 18:22," yes hindiimposition on chandrayaan2 and all satellites, missiles,ships,trains etc. is objectionable..use of only hindi on goi services shd be banned..",nan,0,0.0,1.0
Pramod Kumar Sidar,7/23/2019 18:21,chandrayaan2 launch is more special as it celebrates skills of our isro women scientists who leading this mission -ritukaridhal and mvanitha! our heartiest congratulation to both of them for their hard work &amp; great achievement. 🇮🇳🙏👍👏✌💪 ,"Raipur, Chhattisgarh , India",0,0.3636904761904762,0.5907738095238095
Manoj Chanchawat,7/23/2019 18:20,incredible video of the launch of chandrayaan2 isro india ,nan,0,0.9,0.9
印度維新🇮🇳🇯🇵🇬🇧,7/23/2019 18:19,we should never underestimate the power of these landmark scientific and engineering achievements to inspire and motivate our young people. isro chandrayaan2,日本｜インド｜イギリス,0,0.1,0.4
निवेदिता,7/23/2019 18:18,what a coincidence rtiamendment chandrayaan2 happened together. karnataka followed .. but don't lose focus borisjohnson is the news.,"New Delhi, India",0,0.0,0.0
Outsider - Dipendra Khati 🇮🇳,7/23/2019 18:18, 🤣🤣🤣🤣🤣 ass of garga c 👴💥💥 🚀 🚀 🚀 🚀 🚀 🚀 chandrayaan2,#Gorkhaland,4,0.0,0.0
Awesome Machi,7/23/2019 18:17,reason for chandrayaan 2 when there is chandrayaan 1: two women behind the success chandrayaan2,"Chennai, India",0,-0.05000000000000002,0.35
Evvente,7/23/2019 18:17,team evvente feeling proud. wot a big moment for all the indians 🔥🔥💥 a big shout out and many congratulations to isro isroteam chandrayaan2 chandrayaan2themoon india isromissions isro here's a view of the majestic lift-off of gslvmkiii-m1 carrying chandrayaan2,"Hyderabad, India",0,0.325,0.42500000000000004
Rahul Nanda,7/23/2019 18:17,amazing video gaurav. i felt like i was there with you and your dad for it. such a proud moment for india. guys do watch the chandrayaan2 launch vlog - ,Mumbai,0,0.46666666666666673,0.7999999999999999
Rakesh Jain 🙏,7/23/2019 18:17, hahahahaha. where were you yday? dint see any tweet on success. chandrayaan2,India,0,0.25,0.3
jatin soni,7/23/2019 18:16,congratulations isro chandrayaan2 indiamoonmission indiaproud ,Lucknow,0,0.0,0.0
Mohan,7/23/2019 18:16,proud of chandrayaan2 team and isro,nan,0,0.8,1.0
Shiva 🇮🇳,7/23/2019 18:16,he should’ve been on chandrayaan2 ,Dubai,0,0.0,0.0
ANUJA GAURAV,7/23/2019 18:15,this should define efforts in direction of women empowerment and feminism more than anything else. giving equal platform to women to showcase their talents chandrayaan2 ,nan,0,0.25,0.375
Endeavour Marketing,7/23/2019 18:13,"congrats isro for this monumental step. this is also an indication of perseverance, indigenous techology and dedication of scientist to make this launch a success. chandrayaan2 a small step for isro a giant leap for millions of indians ",India,0,0.016666666666666663,0.4666666666666666
MadhuPurnima Kishwar,7/23/2019 18:12,"while i celebrate chandrayaan2, i wonder whether it's wise to let human beings go mess up other planets after causing devastation on mother earth. we've fouled up air,water, soil, vegetation, drove species to extinction. what have we got to give to chandamama except shit?","New Delhi, India",69,0.03999999999999998,0.47000000000000003
kiran M M,7/23/2019 18:12,avengersendgame chandrayaan2 can't believe jai india ,nan,0,0.0,0.0
K RAJIV,7/23/2019 18:11, lift-off and onboard camera view of gslv mkiii-m1/chandrayaan2 launch isro chandrayaan2 isroteam isromissions description: lift-off and onboard camera view of gslv mkiii- ,nan,1,0.0,0.0
Vineet,7/23/2019 18:11,india name 5 scientists involved in chandrayaan mission without using google. chandrayaan2 chandrayaan2themoon,New Delhi,0,0.0,0.0
i_m_100rav,7/23/2019 18:10,men behind chandrayaan2 . untold_story ,moh maya se dur 😂,0,-0.4,0.7
Sujit@IITB,7/23/2019 18:09, proud to be an indian. best wishes chandrayaan chandrayan2 chandrayaan2 gslvmkiii isro honer honerhomes,"Mumbai, India",0,0.9,0.65
Subrat Padhi,7/23/2019 18:08, what will happen to those rocket boosters gslvmkiii_m1 after lunching chandrayaan2 ? will it come back to earth safely ? wanttoknow please reply isro 🤒.,Bangalore,0,0.25,0.25
Astha Bansal,7/23/2019 18:06," many many congratulations for new heights of isro isromissions , our country and we all indians are feeling proud for chandrayaan2 chandrayan2 , biggest achievement",nan,0,0.48409090909090907,0.6136363636363636
Ashish Vanjani,7/23/2019 18:06,congratulations for chandrayan 2 launch... you once again proved that india is a super power in space technology... 🚀🌕🇮🇳 isro chandrayaan2 chandrayaan2themoon latepost,nan,0,0.3333333333333333,0.6666666666666666
Nikhil Kalra,7/23/2019 18:05,"don't know much about chandrayaan2 tbh, but it's success and bhajji's tweet has triggered everybody who hates india and it's sad that most of them are from india and belongs to a particular community. bharatforbhajji",nan,0,0.13333333333333333,0.4066666666666666
Vihar Gandhi,7/23/2019 18:03,1st pic taken by chandrayaan2 ....🤔🤔 ,nan,0,0.0,0.0
 sanjaynkhot™    桑杰,7/23/2019 18:03,"feeling proud to be indian chandrayaan2 well done modihaitomumkinhai but at the same time feeling sad for assam and bihar, and none of the news channelstv flashed about the floods continue to wreak havoc in bihar, assam; death toll mounts to 166","Thane, Maharashtra",0,0.10000000000000002,0.7083333333333334
Vidit Srivastava 🇮🇳,7/23/2019 18:02, i really appriciate your effort for capturing the launch of chandrayaan2 . you are doing a great job. lots of love.,"Lucknow, India",0,0.5,0.5166666666666666
sanghamitra mazumdar,7/23/2019 18:02,chandrayaan2 india missed out on staking a claim in antarctica; it can’t afford to let other powers colonise moon. writes. ⁦ ,New Delhi,0,-0.125,0.375
mafia panda,7/23/2019 17:59,chandrayaan2 wallpaper proudindian isro looks amazing on a screen. thanks for sharing ,Melancholy Hills,0,0.4,0.55
Being Sami,7/23/2019 17:58," yeah, but the same indians flock to those ""countries which have moon on their flags"" for few dinars, bearing all inhuman conditions and proudly boasts living there. a pathetic way to celebrate an incredible feat. isro chandrayaan2",Vellore,0,0.10000000000000002,0.625
awofaa,7/23/2019 17:56,"india has joined usa, russia and china in the elite space club as they lunch the chandrayaan2 2019: nigeria is in total darkness! bbnaija is trending nigeria is only but a cemetery for its brightest minds! nigeria africa nigerianews",nan,0,0.0,0.875
Amin Ali,7/23/2019 17:55,chandrayaan2 is leaving this world. too much traffic on our roads. ,nan,0,0.2,0.2
desh_bhkt,7/23/2019 17:53, 's reaction after successful launch of chandrayaan2 by ,@Cover_lines_are_mine,0,0.75,0.95
Roy,7/23/2019 17:53,congratulations! to the moon! chandrayaan2,"Manchester, England",0,0.0,0.0
Murukesh Krishnan,7/23/2019 17:52,bjp has spaced out hd kumaraswamy a day after chandrayaan2 took off for outer space. shagun ka lifafa ab chaand se aayega. karnatakafloortest bjpwinskarnataka,"New Delhi, India",0,0.0,0.0
DPS Jalandhar,7/23/2019 17:51,dps jalandhar congratulates the entire isro team for raising the bar moon-high! 🚀🌕 chandrayaan2 delhipublicschool dps jalandhar punjab quality education leadership learning educatingfutureleaders ,nan,0,0.0,0.625
Ankit Kumar,7/23/2019 17:51,chandrayaan2 mangalyaan were just the beginning in india's space expedition. we indians with such dedicated isroteam are gearing up for a better accessiblity in space. chandrayaan2themoon,India,0,0.25,0.5
ρяαѕнαит яαωαт👨‍⚕️,7/23/2019 17:50,people start making memes on chandrayaan2 nasa nibbas: ,Uttrakhand,0,0.0,0.0
Abhi,7/23/2019 17:48, we are busy in celebrating chandrayaan2. don't disturb us by fake news of your so called realsurgicalstrike 😛,nan,0,-0.2,0.65
Viipp369,7/23/2019 17:48," bigoted hinduphobic women &amp; they didn't tweet once praising chandrayaan2 but very quick to jump out pouncing on but don't worry, there will be many more days for you to sulk! under ","London, UK",0,0.5194444444444445,0.5499999999999999
𝑽𝒂𝒏𝒅𝒂𝒏𝒂,7/23/2019 17:47,"this moon mission cost us a “peanut” in space mission parlance, to place us in the group4- the 4 most scientifically, technologically and the highest gdp developed economies of the world. chandrayaan2 indiasmoonmission ",nan,2,0.3,0.4
𝑽𝒂𝒏𝒅𝒂𝒏𝒂,7/23/2019 17:45," this moon mission cost us a “peanut” in space mission parlance, to place us in the group4- the 4 most scientifically, technologically and the highest gdp developed economies of the world. chandrayaan2 indiasmoonmission ",nan,0,0.3,0.4
Anil,7/23/2019 17:45,some countries may have the moon on their flags 🇵🇰🇹🇷🇹🇳🇱🇾🇦🇿🇩🇿🇲🇾🇲🇻🇲🇷 while some countries may have their flags on the moon 🇺🇸 🇷🇺 🇮🇳 🇨🇳 chandrayaan2,Bengaluru,0,0.0,0.0
ROHIT SHARMA BHARDWAJ🇮🇳,7/23/2019 17:44,"proud on your nationality ""we are indian"" chandrayaan2 isro ",chandigarh,0,0.8,1.0
Iammsofficial,7/23/2019 17:42,i salute late mr. a.p.j abdul kalam sir and all scientists for making india a space super power by successfully launching chandrayaan2. oops i gave all the credits to the scientists now please don't call me anti-national.🙈🙈 btw modi ji aapka bhi shukriya. ,nan,0,0.2611111111111111,0.7388888888888889
LatestLY,7/23/2019 17:42,where is chandrayaan2 now and how it will reach the moon; isro mission's path explained isro ,"Mumbai, India",0,0.0,0.0
